,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
247,1,2,0.3217291228925559,0.8035885185892411,0.8528994269953657,2.3542239665985107,8.00554,150.0,47.0,41
248,2,3,0.3507649405048668,0.8043199136739614,0.8627466626044359,2.0606496334075928,8.00554,300.0,23.0,41
249,3,4,0.4545441516503172,0.8441981081026614,0.8236508800766336,57.04165267944336,8.00554,500.0,97.0,41
250,4,MapOutlier,,,,0.0,8.00554,,,41
251,5,Avedmat,,,,0.1764791011810302,,,,41
252,0,1,0.3673289997755941,0.8039267947165313,0.8877460450291718,144.0365047454834,7.84185,150.0,1.0,42
253,1,2,0.4386961790986283,0.8788587617795284,0.8272402922567138,2.5039703845977783,7.84185,150.0,47.0,42
254,2,3,0.3822263417340809,0.8103705365528425,0.851194701549822,2.454559326171875,7.84185,300.0,23.0,42
255,3,4,0.4518761723277497,0.8404302027808231,0.8657514928163599,99.82286047935486,7.84185,500.0,97.0,42
256,4,MapOutlier,,,,0.0,7.84185,,,42
257,5,Avedmat,,,,0.1764791011810302,,,,42
258,0,1,0.4118163083906118,0.8169554622988848,0.9082716370350512,159.70513582229614,8.26151,150.0,1.0,43
259,1,2,0.3458536519795867,0.8157727102398665,0.8411686474346759,2.153705358505249,8.26151,150.0,47.0,43
260,2,3,0.3586286326340024,0.7850401641426752,0.8605460215988262,3.071394681930542,8.26151,300.0,23.0,43
261,3,4,0.4818699236065714,0.851947957883923,0.8484218111661335,112.43526220321657,8.26151,500.0,97.0,43
262,4,MapOutlier,,,,0.0,8.26151,,,43
263,5,Avedmat,,,,0.1764791011810302,,,,43
264,0,1,0.3689209620459234,0.8011810707798463,0.8955234402556205,85.83578944206238,8.26355,150.0,1.0,44
265,1,2,0.4386198202195782,0.8830692170349158,0.8439271963314218,2.1331303119659424,8.26355,150.0,47.0,44
266,2,3,0.3569822028651171,0.7944559098411387,0.8384639580522214,2.776922702789306,8.26355,300.0,23.0,44
267,3,4,0.44362064426123,0.8195866845634298,0.7838739654969691,92.25999045372008,8.26355,500.0,97.0,44
268,4,MapOutlier,,,,0.0,8.26355,,,44
269,5,Avedmat,,,,0.1764791011810302,,,,44
270,0,1,0.3894341077695954,0.8082946373069794,0.8891008790268912,82.83959436416626,7.83627,150.0,1.0,45
271,1,2,0.2716568699278274,0.7664466573740764,0.8380653692613088,3.0011420249938965,7.83627,150.0,47.0,45
272,2,3,0.3835413009326037,0.8151963095951229,0.8753509730815071,1.900459051132202,7.83627,300.0,23.0,45
273,3,4,0.4560854829995794,0.8411384021195345,0.8477344294241046,79.5554370880127,7.83627,500.0,97.0,45
274,4,MapOutlier,,,,0.0,7.83627,,,45
275,5,Avedmat,,,,0.1764791011810302,,,,45
276,0,1,0.3960782265464154,0.8133634692616413,0.9028742289480388,133.57923197746277,8.15032,150.0,1.0,46
277,1,2,0.2671791528976009,0.7554024770605196,0.8177935641526979,3.0895047187805176,8.15032,150.0,47.0,46
278,2,3,0.3910330387353165,0.8149920370678289,0.8560516252851895,2.780405759811402,8.15032,300.0,23.0,46
279,3,4,0.4426308241152393,0.8385241624451988,0.8565528428063722,115.47899341583252,8.15032,500.0,97.0,46
280,4,MapOutlier,,,,0.0,8.15032,,,46
281,5,Avedmat,,,,0.1764791011810302,,,,46
282,0,1,0.3763177009079098,0.8106114366161,0.900172476407365,182.83486104011536,7.94008,150.0,1.0,47
283,1,2,0.2994417695847278,0.7958357734005257,0.8464501483592688,2.2855868339538574,7.94008,150.0,47.0,47
284,2,3,0.3768844470550277,0.8144139991437761,0.8526315977110063,2.729950189590454,7.94008,300.0,23.0,47
285,3,4,0.4504310644230165,0.8313537677570636,0.8043810165733365,68.38118505477905,7.94008,500.0,97.0,47
286,4,MapOutlier,,,,0.0,7.94008,,,47
287,5,Avedmat,,,,0.1764791011810302,,,,47
288,0,1,0.3806667025283511,0.8102444625311972,0.8870028254541014,104.32316851615906,7.99124,150.0,1.0,48
289,1,2,0.4196523547246233,0.8666935797905077,0.8347503348844725,2.446622371673584,7.99124,150.0,47.0,48
290,2,3,0.3782994738348549,0.8113454923070984,0.865062024239074,2.2875144481658936,7.99124,300.0,23.0,48
291,3,4,0.4388401194721031,0.8407217922697906,0.8629516211964819,104.10022044181824,7.99124,500.0,97.0,48
292,4,MapOutlier,,,,0.0,7.99124,,,48
293,5,Avedmat,,,,0.1764791011810302,,,,48
294,0,1,0.3855766379574836,0.813308161707103,0.9018305338736542,116.40635633468628,8.06517,150.0,1.0,49
