method,dim,lineage,corr_gen,corr_ap,local-global,local-global-num
PCA,3,ABpxppaa,-0.5653355596295235,-0.5559380774189014,local,4
PCA,3,ABpxpaap,-0.5119773613501463,-0.6780045915200743,local,4
PCA,3,ABpxpaaa,-0.46281446065793846,-0.6859407553382453,local,4
PCA,3,ABpxp,-0.4880105172303535,0.04407658498968058,global,1
PCA,3,ABpxpp,-0.48379864844718284,-0.6204715651933307,global,2
PCA,3,ABpxpa,-0.6845036619610152,-0.3210546125083098,global,2
PCA,3,ABpxppp,-0.21909040543092356,-0.4719880930742142,global,3
PCA,3,ABpxppa,-0.29494068211282354,-0.7056570663600409,global,3
PCA,3,ABpxpap,-0.5456415234223422,-0.6941734753118302,global,3
PCA,3,ABpxpaa,-0.624327912027932,-0.4217497123161104,global,3
PCA,3,ABpxpppp,-0.4277180245989119,-0.5241934349375865,local,4
PCA,3,ABpxpppa,-0.25241619902930457,-0.5374736281956985,local,4
PCA,3,ABpxppap,-0.6125924229977869,-0.18466385846554184,local,4
PCA,3,ABpxppaa,-0.6050572822013197,-0.5807310342016239,local,4
PCA,3,ABpxpaap,-0.5541838668795667,-0.6706862748192832,local,4
PCA,3,ABpxpaaa,-0.46819869889594157,-0.6631118049012277,local,4
PCA,3,ABpxp,-0.5481083627579834,0.04310837913727245,global,1
PCA,3,ABpxpp,-0.4509829537930935,-0.5536186625252233,global,2
PCA,3,ABpxpa,-0.4970035546806722,-0.28163371478586163,global,2
PCA,3,ABpxppp,-0.05847048133542629,-0.4090191731535776,global,3
PCA,3,ABpxppa,-0.24725001958458515,-0.67495021933715,global,3
PCA,3,ABpxpap,-0.52496391409729,-0.7554146937395102,global,3
PCA,3,ABpxpaa,-0.6369223921839914,-0.34209121962536065,global,3
PCA,3,ABpxpppp,-0.4754458879133218,-0.628580687828728,local,4
PCA,3,ABpxpppa,-0.2933884940232312,-0.586504525172133,local,4
PCA,3,ABpxppap,-0.5896289034473421,-0.24577321735358082,local,4
PCA,3,ABpxppaa,-0.6008808611079075,-0.6028043463570933,local,4
PCA,3,ABpxpaap,-0.5604206902184948,-0.686571709934362,local,4
PCA,3,ABpxpaaa,-0.5272382163051391,-0.6742203128435724,local,4
PCA,3,ABpxp,-0.2687937043142379,0.06779194612530914,global,1
PCA,3,ABpxpp,-0.5028394686022863,-0.6524788545237358,global,2
PCA,3,ABpxpa,-0.6020396095003353,-0.3106328558443089,global,2
PCA,3,ABpxppp,-0.13026995912621547,-0.4073366406824777,global,3
PCA,3,ABpxppa,-0.3044786551785314,-0.6795487675163461,global,3
PCA,3,ABpxpap,-0.5650061589431229,-0.7293080143617494,global,3
PCA,3,ABpxpaa,-0.7015489250548165,-0.3418430380306074,global,3
PCA,3,ABpxpppp,-0.45359037135697994,-0.5787617720074492,local,4
PCA,3,ABpxpppa,-0.3009960087245662,-0.5567526506092685,local,4
PCA,3,ABpxppap,-0.6212063234638601,-0.2695663224411078,local,4
PCA,3,ABpxppaa,-0.5674890731074708,-0.5774143821416945,local,4
PCA,3,ABpxpaap,-0.5106366544182451,-0.659610767240311,local,4
PCA,3,ABpxpaaa,-0.4330570273633938,-0.6802096295565458,local,4
PCA,3,ABpxp,-0.4723766996684828,0.10053382961991963,global,1
PCA,3,ABpxpp,-0.5147979953796409,-0.6059124522923014,global,2
PCA,3,ABpxpa,-0.5676778893436081,-0.3349224953136144,global,2
PCA,3,ABpxppp,-0.17327010846202695,-0.4312280967802501,global,3
PCA,3,ABpxppa,-0.27850729926257073,-0.6876590258597299,global,3
PCA,3,ABpxpap,-0.4902706664466343,-0.7224276417103042,global,3
PCA,3,ABpxpaa,-0.588217089068185,-0.4020621138278477,global,3
PCA,3,ABpxpppp,-0.48123249773625504,-0.5994007256252912,local,4
PCA,3,ABpxpppa,-0.2533655395095854,-0.5853982203328928,local,4
PCA,3,ABpxppap,-0.6079571416339169,-0.2447541769548834,local,4
PCA,3,ABpxppaa,-0.5996831562189315,-0.5881221904373912,local,4
PCA,3,ABpxpaap,-0.513606225754199,-0.6713850106108255,local,4
PCA,3,ABpxpaaa,-0.48125772823708957,-0.6384253698037532,local,4
PCA,3,ABpxp,-0.29247118096515096,0.12410027868302134,global,1
PCA,3,ABpxpp,-0.434218949002327,-0.5870146768890097,global,2
PCA,3,ABpxpa,-0.5622874912146334,-0.41129085622907857,global,2
PCA,3,ABpxppp,-0.11182563736336737,-0.41948717841339367,global,3
PCA,3,ABpxppa,-0.26321477198227144,-0.7001226764550555,global,3
PCA,3,ABpxpap,-0.5032252252438595,-0.6507474313436369,global,3
PCA,3,ABpxpaa,-0.6345709848893769,-0.3125622378292002,global,3
PCA,3,ABpxpppp,-0.4699419557509496,-0.5764095506087337,local,4
PCA,3,ABpxpppa,-0.26849913653302654,-0.5267727916116238,local,4
PCA,3,ABpxppap,-0.5717172438015292,-0.25556809065853786,local,4
PCA,3,ABpxppaa,-0.6145985907272951,-0.5903347112396256,local,4
PCA,3,ABpxpaap,-0.5103023856363106,-0.6824708342843577,local,4
PCA,3,ABpxpaaa,-0.49722633089724666,-0.6813683858670077,local,4
PCA,3,ABpxp,-0.49085022366927483,0.12956368146144356,global,1
PCA,3,ABpxpp,-0.34923277391542806,-0.5961012544697193,global,2
PCA,3,ABpxpa,-0.5714757194238063,-0.35837346492250194,global,2
PCA,3,ABpxppp,-0.11863105580883708,-0.4409871366474325,global,3
PCA,3,ABpxppa,-0.212117570261048,-0.6818250086714831,global,3
PCA,3,ABpxpap,-0.5278420078535717,-0.7342171919937457,global,3
PCA,3,ABpxpaa,-0.587392658943356,-0.3323525132868149,global,3
PCA,3,ABpxpppp,-0.46644637042321924,-0.5768168480553574,local,4
PCA,3,ABpxpppa,-0.28498370637871545,-0.5709216913458356,local,4
PCA,3,ABpxppap,-0.5956896546669233,-0.26455896421519526,local,4
PCA,3,ABpxppaa,-0.6552714137529286,-0.5895159964195535,local,4
PCA,3,ABpxpaap,-0.5378325126490293,-0.6492295400683084,local,4
PCA,3,ABpxpaaa,-0.47478732707537447,-0.6510996761691413,local,4
PCA,3,ABpxp,-0.46120934955242515,-0.06669989484563657,global,1
PCA,3,ABpxpp,-0.4235958620799738,-0.55601208516288,global,2
PCA,3,ABpxpa,-0.6383951662449986,-0.3781247701626007,global,2
PCA,3,ABpxppp,-0.15222516470001723,-0.45508739876662613,global,3
PCA,3,ABpxppa,-0.32599417545731235,-0.6567574064426662,global,3
PCA,3,ABpxpap,-0.5563955669127716,-0.7523617357411784,global,3
PCA,3,ABpxpaa,-0.6336895445168627,-0.2850748195348189,global,3
PCA,3,ABpxpppp,-0.48166854939069714,-0.5774022824500736,local,4
PCA,3,ABpxpppa,-0.3594211676010252,-0.5543624718798256,local,4
PCA,3,ABpxppap,-0.5715225608039883,-0.2552414954262042,local,4
PCA,3,ABpxppaa,-0.5831272220264975,-0.6036587786379669,local,4
PCA,3,ABpxpaap,-0.5259323827000092,-0.6944912569726034,local,4
PCA,3,ABpxpaaa,-0.4641605424463356,-0.6409027569287199,local,4
PCA,3,ABpxp,-0.5787374446018729,-0.13945549118296477,global,1
PCA,3,ABpxpp,-0.45739922277659817,-0.6194448603844172,global,2
PCA,3,ABpxpa,-0.5848336250145306,-0.3723363730440619,global,2
PCA,3,ABpxppp,-0.1672867212628566,-0.4145217255343398,global,3
PCA,3,ABpxppa,-0.2666967196315704,-0.6745953674840678,global,3
PCA,3,ABpxpap,-0.5419493700820437,-0.7112927698718502,global,3
PCA,3,ABpxpaa,-0.5888534540254592,-0.4185510944478964,global,3
PCA,3,ABpxpppp,-0.44891050274431094,-0.6116766591797899,local,4
PCA,3,ABpxpppa,-0.2750564388683781,-0.5776722219972296,local,4
PCA,3,ABpxppap,-0.6242900312325852,-0.2772764218323269,local,4
PCA,3,ABpxppaa,-0.5855924623848745,-0.5717570414118969,local,4
PCA,3,ABpxpaap,-0.531631788474513,-0.6552559145872676,local,4
PCA,3,ABpxpaaa,-0.508075316763955,-0.6805675027754228,local,4
PCA,3,ABpxp,-0.39009354690618625,0.06685761347007818,global,1
PCA,3,ABpxpp,-0.45695945698826174,-0.6737784585467075,global,2
PCA,3,ABpxpa,-0.6426849886237583,-0.36902808884796345,global,2
PCA,3,ABpxppp,-0.20715471112649733,-0.4375334816377784,global,3
PCA,3,ABpxppa,-0.24735588298501518,-0.7147955300563604,global,3
PCA,3,ABpxpap,-0.6358272266801784,-0.7639162968822989,global,3
PCA,3,ABpxpaa,-0.6165724855892531,-0.39183805472193306,global,3
PCA,3,ABpxpppp,-0.3848163346543911,-0.5914052648683845,local,4
PCA,3,ABpxpppa,-0.3294918920063854,-0.6108104572762709,local,4
PCA,3,ABpxppap,-0.6086607366901147,-0.2069392144000869,local,4
PCA,3,ABpxppaa,-0.5904646089232087,-0.5969245671243529,local,4
PCA,3,ABpxpaap,-0.5518318246472349,-0.661900009686001,local,4
PCA,3,ABpxpaaa,-0.4975642063860188,-0.6342801904407758,local,4
PCA,3,ABpxp,-0.5116326310427058,0.17802706079668892,global,1
PCA,3,ABpxpp,-0.4774936530062704,-0.6765684739168488,global,2
PCA,3,ABpxpa,-0.5882134958994277,-0.37752106948426656,global,2
PCA,3,ABpxppp,-0.11682979736530089,-0.39080680234007203,global,3
PCA,3,ABpxppa,-0.34288432765119015,-0.6878250772759226,global,3
PCA,3,ABpxpap,-0.5555921280276535,-0.719404400777804,global,3
PCA,3,ABpxpaa,-0.5846214139987453,-0.38200969145220526,global,3
PCA,3,ABpxpppp,-0.4166855477966244,-0.5441248175190568,local,4
PCA,3,ABpxpppa,-0.31360682409135293,-0.563645141135803,local,4
PCA,3,ABpxppap,-0.6114146702245609,-0.2296370172635574,local,4
PCA,3,ABpxppaa,-0.614044065193403,-0.576065188420054,local,4
PCA,3,ABpxpaap,-0.5616309368469411,-0.6651908293769242,local,4
PCA,3,ABpxpaaa,-0.49199979636057917,-0.6723314320843035,local,4
PCA,3,ABpxp,-0.27577635999296685,-0.002234385744045113,global,1
PCA,3,ABpxpp,-0.4325110294534837,-0.5729292018730502,global,2
PCA,3,ABpxpa,-0.6259242711364321,-0.35306842180116776,global,2
PCA,3,ABpxppp,-0.10641189023330219,-0.41478925229563535,global,3
PCA,3,ABpxppa,-0.3308851125889902,-0.6917204674198661,global,3
PCA,3,ABpxpap,-0.48874160039007647,-0.6313578311626071,global,3
PCA,3,ABpxpaa,-0.6193267283597232,-0.39465362922144653,global,3
PCA,3,ABpxpppp,-0.3854537855369591,-0.5684415125623613,local,4
PCA,3,ABpxpppa,-0.258439140531634,-0.5371083366648194,local,4
PCA,3,ABpxppap,-0.6251575711864558,-0.23684136198906836,local,4
PCA,3,ABpxppaa,-0.6008964841877307,-0.5698060456744465,local,4
PCA,3,ABpxpaap,-0.5669756284142167,-0.6513083122779929,local,4
PCA,3,ABpxpaaa,-0.47467773048449735,-0.6914789106918289,local,4
PCA,3,ABpxp,-0.5623769886997767,-0.1919297153943918,global,1
PCA,3,ABpxpp,-0.4562264500294443,-0.5749879786260261,global,2
PCA,3,ABpxpa,-0.5116576042036897,-0.2592470500237726,global,2
PCA,3,ABpxppp,-0.2020894305026946,-0.37746410156272914,global,3
PCA,3,ABpxppa,-0.29392177570313827,-0.6982852891573506,global,3
PCA,3,ABpxpap,-0.4942605764087275,-0.7327531577951082,global,3
PCA,3,ABpxpaa,-0.5807143724467237,-0.444110684882488,global,3
UMAP,3,ABpxpppp,-0.5355864410834597,-0.6592834058147085,local,4
UMAP,3,ABpxpppa,-0.6071136179012728,-0.6581201860093037,local,4
UMAP,3,ABpxppap,-0.6840816643253584,-0.7883209288876325,local,4
UMAP,3,ABpxppaa,-0.6633092739787912,-0.7740441435043736,local,4
UMAP,3,ABpxpaap,-0.6358236316593248,-0.9555615394243578,local,4
UMAP,3,ABpxpaaa,-0.6847494950901896,-0.9354298020153248,local,4
UMAP,3,ABpxp,-0.12656390112559696,-0.6043490254888122,global,1
UMAP,3,ABpxpp,-0.6693059844221343,-0.7973201445043747,global,2
UMAP,3,ABpxpa,-0.6948535490472053,-0.7380438558437888,global,2
UMAP,3,ABpxppp,-0.6345886542348781,-0.4407567670331294,global,3
UMAP,3,ABpxppa,-0.5222535769471501,-0.9028916815800491,global,3
UMAP,3,ABpxpap,-0.5713846537108994,-0.8842508283400263,global,3
UMAP,3,ABpxpaa,-0.5997654307876532,-0.2221035356877018,global,3
UMAP,3,ABpxpppp,-0.5377258204757449,-0.718526633586045,local,4
UMAP,3,ABpxpppa,-0.4966042208683102,-0.6098360477033398,local,4
UMAP,3,ABpxppap,-0.6220610225508024,-0.834837036193302,local,4
UMAP,3,ABpxppaa,-0.6448198655471605,-0.8131679151188835,local,4
UMAP,3,ABpxpaap,-0.7481436453560248,-0.9573267724034578,local,4
UMAP,3,ABpxpaaa,-0.6790948690266925,-0.9476677576846189,local,4
UMAP,3,ABpxp,-0.12723346955059833,-0.4468482439903363,global,1
UMAP,3,ABpxpp,-0.6450894944476686,-0.8369126420661368,global,2
UMAP,3,ABpxpa,-0.7154761012430936,-0.7169500208437949,global,2
UMAP,3,ABpxppp,-0.7398966227195194,-0.6467228625912909,global,3
UMAP,3,ABpxppa,-0.4428859220302131,-0.8904062493470289,global,3
UMAP,3,ABpxpap,-0.3583718552071635,-0.716841067565502,global,3
UMAP,3,ABpxpaa,-0.4369875860299492,-0.3454113642300009,global,3
UMAP,3,ABpxpppp,-0.5909865760832681,-0.7508014507772025,local,4
UMAP,3,ABpxpppa,-0.5620811045371461,-0.6836165588819604,local,4
UMAP,3,ABpxppap,-0.5523538799019038,-0.8020335537993665,local,4
UMAP,3,ABpxppaa,-0.7150319975773599,-0.8090463924016192,local,4
UMAP,3,ABpxpaap,-0.6207290690952709,-0.9498960687964595,local,4
UMAP,3,ABpxpaaa,-0.6721588798143603,-0.9343781424834534,local,4
UMAP,3,ABpxp,-0.07101908934148111,-0.34734636710052746,global,1
UMAP,3,ABpxpp,-0.6234706388067415,-0.6834256259692975,global,2
UMAP,3,ABpxpa,-0.6618961670893311,-0.7913566760868028,global,2
UMAP,3,ABpxppp,-0.690045797965268,-0.4257422212414019,global,3
UMAP,3,ABpxppa,-0.5188168207995719,-0.9142821718468571,global,3
UMAP,3,ABpxpap,-0.6311655717522019,-0.8658750898679535,global,3
UMAP,3,ABpxpaa,-0.424745282207443,-0.24346927799007725,global,3
UMAP,3,ABpxpppp,-0.5651561309687552,-0.683861622436748,local,4
UMAP,3,ABpxpppa,-0.5356530657246082,-0.6594972708448702,local,4
UMAP,3,ABpxppap,-0.652500173789023,-0.8017983064852334,local,4
UMAP,3,ABpxppaa,-0.6424045494174316,-0.8087637694444978,local,4
UMAP,3,ABpxpaap,-0.6914391813550214,-0.959880566708956,local,4
UMAP,3,ABpxpaaa,-0.6981858552247527,-0.9498840715573086,local,4
UMAP,3,ABpxp,-0.22221209591537042,-0.64388599039179,global,1
UMAP,3,ABpxpp,-0.5935663717711804,-0.774354917160958,global,2
UMAP,3,ABpxpa,-0.7505817202472702,-0.7737742279218693,global,2
UMAP,3,ABpxppp,-0.6236328504188675,-0.6283261285518063,global,3
UMAP,3,ABpxppa,-0.44417481762400884,-0.9105700325502143,global,3
UMAP,3,ABpxpap,-0.7021176466762433,-0.8362941519462133,global,3
UMAP,3,ABpxpaa,-0.3957532224771201,-0.3042931700311365,global,3
UMAP,3,ABpxpppp,-0.5391374872855468,-0.7556738339197808,local,4
UMAP,3,ABpxpppa,-0.5407827992988362,-0.6771396751018559,local,4
UMAP,3,ABpxppap,-0.7074294962573704,-0.8706728910608867,local,4
UMAP,3,ABpxppaa,-0.6603943557842801,-0.7734704999372405,local,4
UMAP,3,ABpxpaap,-0.6396991328589402,-0.9440523089807291,local,4
UMAP,3,ABpxpaaa,-0.694654438861137,-0.9481007313402108,local,4
UMAP,3,ABpxp,-0.052361743451142834,-0.6221150120833964,global,1
UMAP,3,ABpxpp,-0.5653883516994943,-0.7385005262847317,global,2
UMAP,3,ABpxpa,-0.7051727562826743,-0.7649989423254286,global,2
UMAP,3,ABpxppp,-0.6653464677780501,-0.5498800261723106,global,3
UMAP,3,ABpxppa,-0.6191425126982257,-0.899280011422399,global,3
UMAP,3,ABpxpap,-0.3380428590415066,-0.7221982814527788,global,3
UMAP,3,ABpxpaa,-0.5215177504208952,-0.2001347847408217,global,3
UMAP,3,ABpxpppp,-0.583857479672611,-0.694284830634701,local,4
UMAP,3,ABpxpppa,-0.5031086108564701,-0.6714849424133575,local,4
UMAP,3,ABpxppap,-0.6754427955625665,-0.7988001714474195,local,4
UMAP,3,ABpxppaa,-0.6856111915038308,-0.7828225735438424,local,4
UMAP,3,ABpxpaap,-0.6803317204096817,-0.9513606365479551,local,4
UMAP,3,ABpxpaaa,-0.644930984898531,-0.9351761747510092,local,4
UMAP,3,ABpxp,-0.06699607768121425,-0.018771220166704156,global,1
UMAP,3,ABpxpp,-0.5653746677309879,-0.8030630183825676,global,2
UMAP,3,ABpxpa,-0.8024025006485003,-0.7955228498165179,global,2
UMAP,3,ABpxppp,-0.6467809688733923,-0.6001386059604339,global,3
UMAP,3,ABpxppa,-0.5937675017081401,-0.9123819591254361,global,3
UMAP,3,ABpxpap,-0.4664834968374688,-0.7712989974407469,global,3
UMAP,3,ABpxpaa,-0.49653022267221514,-0.3830185105138655,global,3
UMAP,3,ABpxpppp,-0.5408294200723744,-0.6763309796822254,local,4
UMAP,3,ABpxpppa,-0.4916844453165177,-0.6613319133635079,local,4
UMAP,3,ABpxppap,-0.5703130402133115,-0.8079531390335288,local,4
UMAP,3,ABpxppaa,-0.6998708082233631,-0.8247618371826181,local,4
UMAP,3,ABpxpaap,-0.6365685427945588,-0.9474453072718427,local,4
UMAP,3,ABpxpaaa,-0.6445875047020082,-0.9515086237538215,local,4
UMAP,3,ABpxp,-0.1298206552797647,-0.333669863530987,global,1
UMAP,3,ABpxpp,-0.6034780066955713,-0.7538474673529527,global,2
UMAP,3,ABpxpa,-0.7193307549784718,-0.7578415238788794,global,2
UMAP,3,ABpxppp,-0.7157260322585257,-0.43746507878875995,global,3
UMAP,3,ABpxppa,-0.5029515746471082,-0.9027348916271892,global,3
UMAP,3,ABpxpap,-0.5529249040606224,-0.7585947820134101,global,3
UMAP,3,ABpxpaa,-0.5449087296883027,-0.2635015681244529,global,3
UMAP,3,ABpxpppp,-0.5063920446362495,-0.6504526201400388,local,4
UMAP,3,ABpxpppa,-0.4605279722397517,-0.6268070987978192,local,4
UMAP,3,ABpxppap,-0.6573211235933235,-0.8175078184335207,local,4
UMAP,3,ABpxppaa,-0.6651237473310685,-0.7620954625601365,local,4
UMAP,3,ABpxpaap,-0.6524741840894273,-0.9500144153140577,local,4
UMAP,3,ABpxpaaa,-0.6735481950203683,-0.928605189100216,local,4
UMAP,3,ABpxp,-0.07841972705623948,-0.4055822304371721,global,1
UMAP,3,ABpxpp,-0.5961459388379406,-0.7566262004355748,global,2
UMAP,3,ABpxpa,-0.7683131243265885,-0.8086391398485174,global,2
UMAP,3,ABpxppp,-0.6083745269882975,-0.4468281658775173,global,3
UMAP,3,ABpxppa,-0.4719734202483704,-0.9017290968771382,global,3
UMAP,3,ABpxpap,-0.3996507831700519,-0.7469104852707548,global,3
UMAP,3,ABpxpaa,-0.44445660469721265,-0.3130601739626101,global,3
UMAP,3,ABpxpppp,-0.5213838358264675,-0.6425664762834798,local,4
UMAP,3,ABpxpppa,-0.5579578701810297,-0.6581283959044374,local,4
UMAP,3,ABpxppap,-0.7050533500589913,-0.8653461587944888,local,4
UMAP,3,ABpxppaa,-0.6681090168627734,-0.7751144276565842,local,4
UMAP,3,ABpxpaap,-0.5777918566362995,-0.9520232546614694,local,4
UMAP,3,ABpxpaaa,-0.6836677317494917,-0.9305127370129128,local,4
UMAP,3,ABpxp,-0.17292852969407385,-0.486011977381176,global,1
UMAP,3,ABpxpp,-0.6209788164766739,-0.7404584789154425,global,2
UMAP,3,ABpxpa,-0.6991326627292558,-0.7898933786448153,global,2
UMAP,3,ABpxppp,-0.7053167687177284,-0.45892291335814855,global,3
UMAP,3,ABpxppa,-0.4909205140783551,-0.92597073089555,global,3
UMAP,3,ABpxpap,-0.46387889471877725,-0.7478306364704321,global,3
UMAP,3,ABpxpaa,-0.5375451743079896,-0.29158891347418603,global,3
UMAP,3,ABpxpppp,-0.5788109863311829,-0.7350964032140729,local,4
UMAP,3,ABpxpppa,-0.4530774074105331,-0.66892958917184,local,4
UMAP,3,ABpxppap,-0.5341541875426647,-0.7940031894719818,local,4
UMAP,3,ABpxppaa,-0.6723943207656254,-0.8000963929923022,local,4
UMAP,3,ABpxpaap,-0.6442301802409346,-0.951660987949609,local,4
UMAP,3,ABpxpaaa,-0.5558687958848997,-0.9344288064031671,local,4
UMAP,3,ABpxp,-0.14193671294829416,-0.3355509187378946,global,1
UMAP,3,ABpxpp,-0.6343992700635318,-0.8046401216350025,global,2
UMAP,3,ABpxpa,-0.6459514408773116,-0.7515164552222114,global,2
UMAP,3,ABpxppp,-0.6596910100312836,-0.603659342673146,global,3
UMAP,3,ABpxppa,-0.5070729648178105,-0.9049134506840132,global,3
UMAP,3,ABpxpap,-0.4765870983538913,-0.6225134111492037,global,3
UMAP,3,ABpxpaa,-0.6216157255789359,-0.24504288054639026,global,3
UMAP,3,ABpxpppp,-0.5923274075466186,-0.6694813928313086,local,4
UMAP,3,ABpxpppa,-0.299910596770774,-0.5407225941759063,local,4
UMAP,3,ABpxppap,-0.6601423330013144,-0.7933296931448147,local,4
UMAP,3,ABpxppaa,-0.6912513937892368,-0.7926481070037489,local,4
UMAP,3,ABpxpaap,-0.6855867435559021,-0.9588878184925134,local,4
UMAP,3,ABpxpaaa,-0.6845997228001914,-0.9435273100892025,local,4
UMAP,3,ABpxp,-0.10714462183605358,-0.6064491887256319,global,1
UMAP,3,ABpxpp,-0.5075879150399173,-0.7234417115174889,global,2
UMAP,3,ABpxpa,-0.7599929760701801,-0.7432267134493774,global,2
UMAP,3,ABpxppp,-0.6344373613196792,-0.6165525174343199,global,3
UMAP,3,ABpxppa,-0.42946355672852005,-0.899037273560076,global,3
UMAP,3,ABpxpap,-0.616125431415374,-0.8309234194932503,global,3
UMAP,3,ABpxpaa,-0.5056588122080394,-0.2531090875375654,global,3
UMAP,3,ABpxpppp,-0.5849332096990352,-0.7206235922352435,local,4
UMAP,3,ABpxpppa,-0.5183540600690412,-0.6185171454739592,local,4
UMAP,3,ABpxppap,-0.6619239920192586,-0.8203740636938122,local,4
UMAP,3,ABpxppaa,-0.7179538209550648,-0.7637765972856306,local,4
UMAP,3,ABpxpaap,-0.6586063100256634,-0.9496539235102242,local,4
UMAP,3,ABpxpaaa,-0.6305168712624185,-0.9354390208993253,local,4
UMAP,3,ABpxp,0.07471360394256311,-0.5415909138090746,global,1
UMAP,3,ABpxpp,-0.5307765056386948,-0.7460808959092154,global,2
UMAP,3,ABpxpa,-0.7066572316196218,-0.7221754815718543,global,2
UMAP,3,ABpxppp,-0.6290828645491766,-0.5710879161532992,global,3
UMAP,3,ABpxppa,-0.5226879653950302,-0.9133592023266576,global,3
UMAP,3,ABpxpap,-0.618514735951985,-0.8360821646278271,global,3
UMAP,3,ABpxpaa,-0.5880753100436299,-0.2880304671526336,global,3
UMAP,3,ABpxpppp,-0.5425317808641629,-0.7075014705414959,local,4
UMAP,3,ABpxpppa,-0.42450356948736345,-0.6174189049839959,local,4
UMAP,3,ABpxppap,-0.618580505570554,-0.8361866344968388,local,4
UMAP,3,ABpxppaa,-0.696916208721624,-0.7812897320648262,local,4
UMAP,3,ABpxpaap,-0.5604258532346849,-0.9539681612292261,local,4
UMAP,3,ABpxpaaa,-0.6265485031809452,-0.93832218877686,local,4
UMAP,3,ABpxp,-0.15678581016317555,-0.45835132725264555,global,1
UMAP,3,ABpxpp,-0.6289015679713078,-0.7374853980552205,global,2
UMAP,3,ABpxpa,-0.7202744633553698,-0.8227024672237595,global,2
UMAP,3,ABpxppp,-0.6859112720862114,-0.6069325785126986,global,3
UMAP,3,ABpxppa,-0.6081637657518625,-0.9154467390955056,global,3
UMAP,3,ABpxpap,-0.5608776009632952,-0.8160173920641011,global,3
UMAP,3,ABpxpaa,-0.47165487824839775,-0.3808150750409584,global,3
UMAP,3,ABpxpppp,-0.6064648538329349,-0.6527701618568017,local,4
UMAP,3,ABpxpppa,-0.5483046950306603,-0.6779290518919966,local,4
UMAP,3,ABpxppap,-0.5457554673403442,-0.8126595074551091,local,4
UMAP,3,ABpxppaa,-0.6515240260628123,-0.7545718925023391,local,4
UMAP,3,ABpxpaap,-0.6395501098875297,-0.9503813141978441,local,4
UMAP,3,ABpxpaaa,-0.6284805940717552,-0.9401927862194214,local,4
UMAP,3,ABpxp,-0.1998285917235178,-0.6621391904131863,global,1
UMAP,3,ABpxpp,-0.5501011010804225,-0.7782401664136753,global,2
UMAP,3,ABpxpa,-0.7354049038657486,-0.8034339553785967,global,2
UMAP,3,ABpxppp,-0.6996307774352005,-0.4574978172852317,global,3
UMAP,3,ABpxppa,-0.3948101365828349,-0.9118950131964966,global,3
UMAP,3,ABpxpap,-0.5145979683640266,-0.6149019193967732,global,3
UMAP,3,ABpxpaa,-0.5054900007701416,-0.2672626658008802,global,3
UMAP,3,ABpxpppp,-0.502669594152979,-0.7503599574221133,local,4
UMAP,3,ABpxpppa,-0.38637269026784843,-0.5787891778665644,local,4
UMAP,3,ABpxppap,-0.5361440937591686,-0.7872207954491417,local,4
UMAP,3,ABpxppaa,-0.6523211296759274,-0.8291204501637889,local,4
UMAP,3,ABpxpaap,-0.6417910215146546,-0.9516884759497513,local,4
UMAP,3,ABpxpaaa,-0.6975433062908196,-0.946859662131051,local,4
UMAP,3,ABpxp,-0.002134408760239937,-0.28958688213373357,global,1
