,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
162,2,3,0.4346638882748994,0.8368738678416455,0.8679365808646443,68.99082016944885,7.98997,500.0,70.0,32
163,3,MapOutlier,,,,0.0,7.98997,,,32
164,4,Avedmat,,,,0.110485553741455,,,,32
165,0,1,0.4572254465886355,0.836864111248973,0.9010183499324912,83.75500822067261,7.79852,150.0,1.0,33
166,1,2,0.3584138780059483,0.8116710908714879,0.8600249407742239,6.77095627784729,7.79852,150.0,51.0,33
167,2,3,0.3825736479094942,0.8181598409123007,0.8664616459988761,54.467889070510864,7.79852,500.0,70.0,33
168,3,MapOutlier,,,,0.0,7.79852,,,33
169,4,Avedmat,,,,0.110485553741455,,,,33
170,0,1,0.4567242995305018,0.8391710707722534,0.9090776729490254,143.56154465675354,7.87279,150.0,1.0,34
171,1,2,0.3391306154336198,0.808088859727386,0.8681461080165566,7.393674850463867,7.87279,150.0,51.0,34
172,2,3,0.4020280940930103,0.8324138692427789,0.8690109000383855,61.823233127593994,7.87279,500.0,70.0,34
173,3,MapOutlier,,,,0.0,7.87279,,,34
174,4,Avedmat,,,,0.110485553741455,,,,34
175,0,1,0.4822299360633267,0.8475757353701963,0.9147601808763104,182.292555809021,7.97285,150.0,1.0,35
176,1,2,0.3531833855090081,0.8152296222162971,0.866358488737861,4.904527902603149,7.97285,150.0,51.0,35
177,2,3,0.4153647377449422,0.835965021499819,0.8704777361955751,78.01831865310669,7.97285,500.0,70.0,35
178,3,MapOutlier,,,,0.0,7.97285,,,35
179,4,Avedmat,,,,0.110485553741455,,,,35
180,0,1,0.4802848803568317,0.8462115747626646,0.9140447130704508,149.66095781326294,8.21665,150.0,1.0,36
181,1,2,0.3533741317168455,0.8114336214347145,0.8582989464002466,6.570958137512207,8.21665,150.0,51.0,36
182,2,3,0.3138405868055522,0.776769996304302,0.8577379410355148,52.4437952041626,8.21665,500.0,70.0,36
183,3,MapOutlier,,,,0.0,8.21665,,,36
184,4,Avedmat,,,,0.110485553741455,,,,36
185,0,1,0.4532515562602078,0.839696557014151,0.9001170709964801,121.90180253982544,7.70188,150.0,1.0,37
186,1,2,0.3519241491294547,0.8056861177378607,0.8364748744780334,5.045481443405151,7.70188,150.0,51.0,37
187,2,3,0.4653120544253079,0.8350249714154585,0.8117460603101874,83.49949336051941,7.70188,500.0,70.0,37
188,3,MapOutlier,,,,0.0,7.70188,,,37
189,4,Avedmat,,,,0.110485553741455,,,,37
190,0,1,0.4406510808103901,0.8422470499920675,0.9102591661407742,98.40790462493896,7.90437,150.0,1.0,38
191,1,2,0.3608320407453524,0.8200510498767859,0.8605173551325467,4.898502826690674,7.90437,150.0,51.0,38
192,2,3,0.4395170298598985,0.8546881749590065,0.8691551252588217,63.483521938323975,7.90437,500.0,70.0,38
193,3,MapOutlier,,,,0.0,7.90437,,,38
194,4,Avedmat,,,,0.110485553741455,,,,38
195,0,1,0.4620420889283749,0.8398558366028789,0.8988750019028994,102.24709844589232,8.05697,150.0,1.0,39
196,1,2,0.3787470929579564,0.8330424436289369,0.8710775330628008,5.108201503753662,8.05697,150.0,51.0,39
197,2,3,0.4538271555421109,0.8466318964059801,0.8413915427512355,63.21231150627136,8.05697,500.0,70.0,39
198,3,MapOutlier,,,,0.0,8.05697,,,39
199,4,Avedmat,,,,0.110485553741455,,,,39
